"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE","airnowval","aqsval"
"10/03/2020","AQS","170314201","1","0.02","ppm","19","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.02"
"10/04/2020","AQS","170314201","1","0.03","ppm","28","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.03"
"10/05/2020","AQS","170314201","1","0.036","ppm","33","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.036"
"10/06/2020","AQS","170314201","1","0.025","ppm","23","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.025"
"10/07/2020","AQS","170314201","1","0.043","ppm","40","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.043"
"10/08/2020","AQS","170314201","1","0.032","ppm","30","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.032"
"10/09/2020","AQS","170314201","1","0.06","ppm","67","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.06"
"10/10/2020","AQS","170314201","1","0.035","ppm","32","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.035"
"10/11/2020","AQS","170314201","1","0.031","ppm","29","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.031"
"10/12/2020","AQS","170314201","1","0.025","ppm","23","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.025"
"10/13/2020","AQS","170314201","1","0.042","ppm","39","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.042"
"10/14/2020","AQS","170314201","1","0.048","ppm","44","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.048"
"10/15/2020","AQS","170314201","1","0.032","ppm","30","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.032"
"10/16/2020","AQS","170314201","1","0.029","ppm","27","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.029"
"10/17/2020","AQS","170314201","1","0.037","ppm","34","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.037"
"10/18/2020","AQS","170314201","1","0.025","ppm","23","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.025"
"10/19/2020","AQS","170314201","1","0.023","ppm","21","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.023"
"10/20/2020","AQS","170314201","1","0.033","ppm","31","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.033"
"10/21/2020","AQS","170314201","1","0.034","ppm","31","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.034"
"10/22/2020","AQS","170314201","1","0.026","ppm","24","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.026"
"10/23/2020","AQS","170314201","1","0.022","ppm","20","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.022"
"10/24/2020","AQS","170314201","1","0.032","ppm","30","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.032"
"10/25/2020","AQS","170314201","1","0.033","ppm","31","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.033"
"10/26/2020","AQS","170314201","1","0.022","ppm","20","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.022"
"10/27/2020","AQS","170314201","1","0.017","ppm","16","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.017"
"10/28/2020","AQS","170314201","1","0.024","ppm","22","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.024"
"10/29/2020","AQS","170314201","1","0.032","ppm","30","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.032"
"10/30/2020","AQS","170314201","1","0.032","ppm","30","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.032"
"10/31/2020","AQS","170314201","1","0.033","ppm","31","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.033"
"11/01/2020","AQS","170314201","1","0.029","ppm","27","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.029"
"11/02/2020","AQS","170314201","1","0.028","ppm","26","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.028"
"11/03/2020","AQS","170314201","1","0.034","ppm","31","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.034"
"11/04/2020","AQS","170314201","1","0.044","ppm","41","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.044"
"11/05/2020","AQS","170314201","1","0.045","ppm","42","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.045"
"11/06/2020","AQS","170314201","1","0.048","ppm","44","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.048"
"11/07/2020","AQS","170314201","1","0.046","ppm","43","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.046"
"11/08/2020","AQS","170314201","1","0.033","ppm","31","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.033"
"11/09/2020","AQS","170314201","1","0.031","ppm","29","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.031"
"11/10/2020","AQS","170314201","1","0.028","ppm","26","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.028"
"11/11/2020","AQS","170314201","1","0.036","ppm","33","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.036"
"11/12/2020","AQS","170314201","1","0.028","ppm","26","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.028"
"11/13/2020","AQS","170314201","1","0.026","ppm","24","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.026"
"11/14/2020","AQS","170314201","1","0.025","ppm","23","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.025"
"11/15/2020","AQS","170314201","1","0.032","ppm","30","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.032"
"11/16/2020","AQS","170314201","1","0.029","ppm","27","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.029"
"11/17/2020","AQS","170314201","1","0.03","ppm","28","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.03"
"11/18/2020","AQS","170314201","1","0.029","ppm","27","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.029"
"11/19/2020","AQS","170314201","1","0.035","ppm","32","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.035"
"11/20/2020","AQS","170314201","1","0.028","ppm","26","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.028"
"11/21/2020","AQS","170314201","1","0.026","ppm","24","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.026"
"11/22/2020","AQS","170314201","1","0.023","ppm","21","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.023"
"11/23/2020","AQS","170314201","1","0.03","ppm","28","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.03"
"11/24/2020","AQS","170314201","1","0.017","ppm","16","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.017"
"11/25/2020","AQS","170314201","1","0.021","ppm","19","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.021"
"11/26/2020","AQS","170314201","1","0.02","ppm","19","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.02"
"11/27/2020","AQS","170314201","1","0.021","ppm","19","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.021"
"11/28/2020","AQS","170314201","1","0.025","ppm","23","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.025"
"11/29/2020","AQS","170314201","1","0.03","ppm","28","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.03"
"11/30/2020","AQS","170314201","1","0.029","ppm","27","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.029"
"12/01/2020","AQS","170314201","1","0.026","ppm","24","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.026"
"12/02/2020","AQS","170314201","1","0.023","ppm","21","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.023"
"12/03/2020","AQS","170314201","1","0.024","ppm","22","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.024"
"12/04/2020","AQS","170314201","1","0.023","ppm","21","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.023"
"12/05/2020","AQS","170314201","1","0.03","ppm","28","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.03"
"12/06/2020","AQS","170314201","1","0.023","ppm","21","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.023"
"12/07/2020","AQS","170314201","1","0.015","ppm","14","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.015"
"12/08/2020","AQS","170314201","1","0.024","ppm","22","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.024"
"12/09/2020","AQS","170314201","1","0.018","ppm","17","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.018"
"12/10/2020","AQS","170314201","1","0.015","ppm","14","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.015"
"12/11/2020","AQS","170314201","1","0.031","ppm","29","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.031"
"12/12/2020","AQS","170314201","1","0.024","ppm","22","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.024"
"12/13/2020","AQS","170314201","1","0.025","ppm","23","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.025"
"12/14/2020","AQS","170314201","1","0.025","ppm","23","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.025"
"12/15/2020","AQS","170314201","1","0.029","ppm","27","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.029"
"12/16/2020","AQS","170314201","1","0.024","ppm","22","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.024"
"12/17/2020","AQS","170314201","1","0.021","ppm","19","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.021"
"12/18/2020","AQS","170314201","1","0.017","ppm","16","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.017"
"12/19/2020","AQS","170314201","1","0.02","ppm","19","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.02"
"12/20/2020","AQS","170314201","1","0.023","ppm","21","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.023"
"12/21/2020","AQS","170314201","1","0.026","ppm","24","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.026"
"12/22/2020","AQS","170314201","1","0.023","ppm","21","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.023"
"12/23/2020","AQS","170314201","1","0.034","ppm","31","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.034"
"12/24/2020","AQS","170314201","1","0.03","ppm","28","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.03"
"12/25/2020","AQS","170314201","1","0.03","ppm","28","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.03"
"12/26/2020","AQS","170314201","1","0.03","ppm","28","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.03"
"12/27/2020","AQS","170314201","1","0.026","ppm","24","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.026"
"12/28/2020","AQS","170314201","1","0.035","ppm","32","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.035"
"12/29/2020","AQS","170314201","1","0.026","ppm","24","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.026"
"12/30/2020","AQS","170314201","1","0.029","ppm","27","NORTHBROOK WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431",".","0.029"
"12/31/2020","AirNow","170314201","1","0.028","ppm","26","NORTHBROOK WATER PLANT","19","79.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.139996190948","-87.7992269168431","0.028","."
"03/01/2018","AQS","170317002","1","0.043","ppm","40","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.043"
"03/02/2018","AQS","170317002","1","0.043","ppm","40","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.043"
"03/03/2018","AQS","170317002","1","0.046","ppm","43","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.046"
"03/04/2018","AQS","170317002","1","0.046","ppm","43","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.046"
"03/05/2018","AQS","170317002","1","0.039","ppm","36","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.039"
"03/06/2018","AQS","170317002","1","0.037","ppm","34","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.037"
"03/07/2018","AQS","170317002","1","0.042","ppm","39","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.042"
"03/08/2018","AQS","170317002","1","0.041","ppm","38","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.041"
"03/10/2018","AQS","170317002","1","0.052","ppm","48","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.052"
"03/11/2018","AQS","170317002","1","0.047","ppm","44","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.047"
"03/12/2018","AQS","170317002","1","0.05","ppm","46","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.05"
"03/13/2018","AQS","170317002","1","0.046","ppm","43","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.046"
"03/14/2018","AQS","170317002","1","0.044","ppm","41","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.044"
"03/15/2018","AQS","170317002","1","0.051","ppm","47","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.051"
"03/16/2018","AQS","170317002","1","0.045","ppm","42","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.045"
"03/17/2018","AQS","170317002","1","0.048","ppm","44","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.048"
"03/18/2018","AQS","170317002","1","0.046","ppm","43","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.046"
"03/19/2018","AQS","170317002","1","0.049","ppm","45","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.049"
"03/20/2018","AQS","170317002","1","0.045","ppm","42","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.045"
"03/21/2018","AQS","170317002","1","0.047","ppm","44","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.047"
"03/22/2018","AQS","170317002","1","0.05","ppm","46","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.05"
"03/23/2018","AQS","170317002","1","0.049","ppm","45","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.049"
"03/24/2018","AQS","170317002","1","0.047","ppm","44","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.047"
"03/25/2018","AQS","170317002","1","0.05","ppm","46","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.05"
"03/26/2018","AQS","170317002","1","0.04","ppm","37","WATER PLANT","17","100.0000","44201","Ozone","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","42.062053","-87.675254",".","0.04"
